ADM_name,ISO3,Date,Name,Type
Ethiopia,ETH,8/22/18,Eid al-Adha,Public holiday
Ethiopia,ETH,9/11/18,Ethiopian New Year,Public holiday
Ethiopia,ETH,9/27/18,Meskel,Public holiday
Ethiopia,ETH,11/21/18,The Prophet's Birthday,Public holiday
Ethiopia,ETH,1/7/19,Ethiopian Christmas Day,Public holiday
Ethiopia,ETH,1/19/19,Epiphany / Timkat,Public holiday
Ethiopia,ETH,3/2/19,Adwa Victory Day,Public holiday
Ethiopia,ETH,4/26/19,Ethiopian Good Friday,Public holiday
Ethiopia,ETH,4/28/19,Ethiopian Easter Sunday,Public holiday
Ethiopia,ETH,5/1/19,International Labor Day,Public holiday
Ethiopia,ETH,5/5/19,Freedom Day,Public holiday
Ethiopia,ETH,5/28/19,Derg Downfall Day,Public holiday
Ethiopia,ETH,6/4/19,Eid ul Fitr,Public holiday
Ethiopia,ETH,8/12/19,Eid al-Adha,Public holiday
Ethiopia,ETH,9/12/19,Ethiopian New Year,Public holiday
Ethiopia,ETH,9/27/19,Meskel,Public holiday
Ethiopia,ETH,11/10/19,The Prophet's Birthday,Public holiday
Finland,FIN,2/14/10,Valentine's Day,Observance
Finland,FIN,12/31/10,New Year's Eve,Observance
Finland,FIN,2/14/11,Valentine's Day,Observance
Finland,FIN,12/31/11,New Year's Eve,Observance
Finland,FIN,2/14/12,Valentine's Day,Observance
Finland,FIN,12/31/12,New Year's Eve,Observance
Finland,FIN,2/14/13,Valentine's Day,Observance
Finland,FIN,12/31/13,New Year's Eve,Observance
Finland,FIN,2/14/14,Valentine's Day,Observance
Finland,FIN,12/31/14,New Year's Eve,Observance
Finland,FIN,2/14/15,Valentine's Day,Observance
Finland,FIN,12/31/15,New Year's Eve,Observance
Finland,FIN,2/14/16,Valentine's Day,Observance
Finland,FIN,12/31/16,New Year's Eve,Observance
Finland,FIN,2/14/17,Valentine's Day,Observance
Finland,FIN,12/31/17,New Year's Eve,Observance
Finland,FIN,2/14/18,Valentine's Day,Observance
Finland,FIN,12/31/18,New Year's Eve,Observance
Finland,FIN,2/14/19,Valentine's Day,Observance
Finland,FIN,12/31/19,New Year's Eve,Observance
Finland,FIN,1/1/10,New Year's Day,Public holiday
Finland,FIN,1/6/10,Epiphany,Public holiday
Finland,FIN,4/2/10,Good Friday,Public holiday
Finland,FIN,4/4/10,Easter Sunday,Public holiday
Finland,FIN,4/5/10,Easter Monday,Public holiday
Finland,FIN,5/1/10,May Day,Public holiday
Finland,FIN,5/13/10,Ascension Day,Public holiday
Finland,FIN,5/23/10,Whit Sunday,Public holiday
Finland,FIN,6/26/10,Midsummer,Public holiday
Finland,FIN,11/6/10,All Saints' Day,Public holiday
Finland,FIN,12/6/10,Independence Day,Public holiday
Finland,FIN,12/25/10,Christmas Day,Public holiday
Finland,FIN,12/26/10,Boxing Day,Public holiday
Finland,FIN,1/1/11,New Year's Day,Public holiday
Finland,FIN,1/6/11,Epiphany,Public holiday
Finland,FIN,4/22/11,Good Friday,Public holiday
Finland,FIN,4/24/11,Easter Sunday,Public holiday
Finland,FIN,4/25/11,Easter Monday,Public holiday
Finland,FIN,5/1/11,May Day,Public holiday
Finland,FIN,6/2/11,Ascension Day,Public holiday
Finland,FIN,6/12/11,Whit Sunday,Public holiday
Finland,FIN,6/25/11,Midsummer,Public holiday
Finland,FIN,11/5/11,All Saints' Day,Public holiday
Finland,FIN,12/6/11,Independence Day,Public holiday
Finland,FIN,12/25/11,Christmas Day,Public holiday
Finland,FIN,12/26/11,Boxing Day,Public holiday
Finland,FIN,1/1/12,New Year's Day,Public holiday
Finland,FIN,1/6/12,Epiphany,Public holiday
Finland,FIN,4/6/12,Good Friday,Public holiday
Finland,FIN,4/8/12,Easter Sunday,Public holiday
Finland,FIN,4/9/12,Easter Monday,Public holiday
Finland,FIN,5/1/12,May Day,Public holiday
Finland,FIN,5/17/12,Ascension Day,Public holiday
Finland,FIN,5/27/12,Whit Sunday,Public holiday
Finland,FIN,6/23/12,Midsummer,Public holiday
Finland,FIN,11/3/12,All Saints' Day,Public holiday
Finland,FIN,12/6/12,Independence Day,Public holiday
Finland,FIN,12/25/12,Christmas Day,Public holiday
Finland,FIN,12/26/12,Boxing Day,Public holiday
Finland,FIN,1/1/13,New Year's Day,Public holiday
Finland,FIN,1/6/13,Epiphany,Public holiday
Finland,FIN,3/29/13,Good Friday,Public holiday
Finland,FIN,3/31/13,Easter Sunday,Public holiday
Finland,FIN,4/1/13,Easter Monday,Public holiday
Finland,FIN,5/1/13,May Day,Public holiday
Finland,FIN,5/9/13,Ascension Day,Public holiday
Finland,FIN,5/19/13,Whit Sunday,Public holiday
Finland,FIN,6/22/13,Midsummer,Public holiday
Finland,FIN,11/2/13,All Saints' Day,Public holiday
Finland,FIN,12/6/13,Independence Day,Public holiday
Finland,FIN,12/25/13,Christmas Day,Public holiday
Finland,FIN,12/26/13,Boxing Day,Public holiday
Finland,FIN,1/1/14,New Year's Day,Public holiday
Finland,FIN,1/6/14,Epiphany,Public holiday
Finland,FIN,4/18/14,Good Friday,Public holiday
Finland,FIN,4/20/14,Easter Sunday,Public holiday
Finland,FIN,4/21/14,Easter Monday,Public holiday
Finland,FIN,5/1/14,May Day,Public holiday
Finland,FIN,5/29/14,Ascension Day,Public holiday
Finland,FIN,6/8/14,Whit Sunday,Public holiday
Finland,FIN,6/21/14,Midsummer,Public holiday
Finland,FIN,11/1/14,All Saints' Day,Public holiday
Finland,FIN,12/6/14,Independence Day,Public holiday
Finland,FIN,12/25/14,Christmas Day,Public holiday
Finland,FIN,12/26/14,Boxing Day,Public holiday
Finland,FIN,1/1/15,New Year's Day,Public holiday
Finland,FIN,1/6/15,Epiphany,Public holiday
Finland,FIN,4/3/15,Good Friday,Public holiday
Finland,FIN,4/5/15,Easter Sunday,Public holiday
Finland,FIN,4/6/15,Easter Monday,Public holiday
Finland,FIN,5/1/15,May Day,Public holiday
Finland,FIN,5/14/15,Ascension Day,Public holiday
Finland,FIN,5/24/15,Whit Sunday,Public holiday
Finland,FIN,6/20/15,Midsummer,Public holiday
Finland,FIN,10/31/15,All Saints' Day,Public holiday
Finland,FIN,12/6/15,Independence Day,Public holiday
Finland,FIN,12/25/15,Christmas Day,Public holiday
Finland,FIN,12/26/15,Boxing Day,Public holiday
Finland,FIN,1/1/16,New Year's Day,Public holiday
Finland,FIN,1/6/16,Epiphany,Public holiday
Finland,FIN,3/25/16,Good Friday,Public holiday
Finland,FIN,3/27/16,Easter Sunday,Public holiday
Finland,FIN,3/28/16,Easter Monday,Public holiday
Finland,FIN,5/1/16,May Day,Public holiday
Finland,FIN,5/5/16,Ascension Day,Public holiday
Finland,FIN,5/15/16,Whit Sunday,Public holiday
Finland,FIN,6/25/16,Midsummer,Public holiday
Finland,FIN,11/5/16,All Saints' Day,Public holiday
Finland,FIN,12/6/16,Independence Day,Public holiday
Finland,FIN,12/25/16,Christmas Day,Public holiday
Finland,FIN,12/26/16,Boxing Day,Public holiday
Finland,FIN,1/1/17,New Year's Day,Public holiday
Finland,FIN,1/6/17,Epiphany,Public holiday
Finland,FIN,4/14/17,Good Friday,Public holiday
Finland,FIN,4/16/17,Easter Sunday,Public holiday
Finland,FIN,4/17/17,Easter Monday,Public holiday
Finland,FIN,5/1/17,May Day,Public holiday
Finland,FIN,5/25/17,Ascension Day,Public holiday
Finland,FIN,6/4/17,Whit Sunday,Public holiday
Finland,FIN,6/24/17,Midsummer,Public holiday
Finland,FIN,11/4/17,All Saints' Day,Public holiday
Finland,FIN,12/6/17,Independence Day,Public holiday
Finland,FIN,12/25/17,Christmas Day,Public holiday
Finland,FIN,12/26/17,Boxing Day,Public holiday
Finland,FIN,1/1/18,New Year's Day,Public holiday
Finland,FIN,1/6/18,Epiphany,Public holiday
Finland,FIN,3/30/18,Good Friday,Public holiday
Finland,FIN,4/1/18,Easter Sunday,Public holiday
Finland,FIN,4/2/18,Easter Monday,Public holiday
Finland,FIN,5/1/18,May Day,Public holiday
Finland,FIN,5/10/18,Ascension Day,Public holiday
Finland,FIN,5/20/18,Whit Sunday,Public holiday
Finland,FIN,6/23/18,Midsummer,Public holiday
Finland,FIN,11/3/18,All Saints' Day,Public holiday
Finland,FIN,12/6/18,Independence Day,Public holiday
Finland,FIN,12/25/18,Christmas Day,Public holiday
Finland,FIN,12/26/18,Boxing Day,Public holiday
Finland,FIN,1/1/19,New Year's Day,Public holiday
Finland,FIN,1/6/19,Epiphany,Public holiday
Finland,FIN,4/19/19,Good Friday,Public holiday
Finland,FIN,4/21/19,Easter Sunday,Public holiday
Finland,FIN,4/22/19,Easter Monday,Public holiday
Finland,FIN,5/1/19,May Day,Public holiday
Finland,FIN,5/30/19,Ascension Day,Public holiday
Finland,FIN,6/9/19,Whit Sunday,Public holiday
Finland,FIN,6/22/19,Midsummer,Public holiday
Finland,FIN,11/2/19,All Saints' Day,Public holiday
Finland,FIN,12/6/19,Independence Day,Public holiday
Finland,FIN,12/25/19,Christmas Day,Public holiday
Finland,FIN,12/26/19,Boxing Day,Public holiday
Fiji,FJI,1/1/10,New Year,Public holiday
Fiji,FJI,2/25/10,The Prophet's Birthday,Public holiday
Fiji,FJI,4/2/10,Good Friday,Public holiday
Fiji,FJI,4/3/10,Holy Saturday,Public holiday
Fiji,FJI,4/5/10,Easter Monday,Public holiday
Fiji,FJI,10/10/10,Fiji Day,Public holiday
Fiji,FJI,11/5/10,Diwali,Public holiday
Fiji,FJI,12/25/10,Christmas Day,Public holiday
Fiji,FJI,12/26/10,Boxing Day,Public holiday
Fiji,FJI,1/1/11,New Year,Public holiday
Fiji,FJI,2/14/11,The Prophet's Birthday,Public holiday
Fiji,FJI,4/22/11,Good Friday,Public holiday
Fiji,FJI,4/23/11,Holy Saturday,Public holiday
Fiji,FJI,4/25/11,Easter Monday,Public holiday
Fiji,FJI,10/10/11,Fiji Day,Public holiday
Fiji,FJI,10/26/11,Diwali,Public holiday
Fiji,FJI,12/25/11,Christmas Day,Public holiday
Fiji,FJI,12/26/11,Boxing Day,Public holiday
Fiji,FJI,1/1/12,New Year,Public holiday
Fiji,FJI,2/3/12,The Prophet's Birthday,Public holiday
Fiji,FJI,4/6/12,Good Friday,Public holiday
Fiji,FJI,4/7/12,Holy Saturday,Public holiday
Fiji,FJI,4/9/12,Easter Monday,Public holiday
Fiji,FJI,10/10/12,Fiji Day,Public holiday
Fiji,FJI,11/13/12,Diwali,Public holiday
Fiji,FJI,12/25/12,Christmas Day,Public holiday
Fiji,FJI,12/26/12,Boxing Day,Public holiday
Fiji,FJI,1/1/13,New Year,Public holiday
Fiji,FJI,1/23/13,The Prophet's Birthday,Public holiday
Fiji,FJI,3/29/13,Good Friday,Public holiday
Fiji,FJI,3/30/13,Holy Saturday,Public holiday
Fiji,FJI,4/1/13,Easter Monday,Public holiday
Fiji,FJI,10/10/13,Fiji Day,Public holiday
Fiji,FJI,11/3/13,Diwali,Public holiday
Fiji,FJI,12/25/13,Christmas Day,Public holiday
Fiji,FJI,12/26/13,Boxing Day,Public holiday
Fiji,FJI,1/1/14,New Year,Public holiday
Fiji,FJI,1/14/14,The Prophet's Birthday,Public holiday
Fiji,FJI,4/18/14,Good Friday,Public holiday
Fiji,FJI,4/19/14,Holy Saturday,Public holiday
Fiji,FJI,4/21/14,Easter Monday,Public holiday
Fiji,FJI,10/10/14,Fiji Day,Public holiday
Fiji,FJI,10/23/14,Diwali,Public holiday
Fiji,FJI,12/25/14,Christmas Day,Public holiday
Fiji,FJI,12/26/14,Boxing Day,Public holiday
Fiji,FJI,1/1/15,New Year,Public holiday
Fiji,FJI,1/5/15,The Prophet's Birthday,Public holiday
Fiji,FJI,4/3/15,Good Friday,Public holiday
Fiji,FJI,4/4/15,Holy Saturday,Public holiday
Fiji,FJI,4/6/15,Easter Monday,Public holiday
Fiji,FJI,6/26/15,National Sports Day,Public holiday
Fiji,FJI,10/10/15,Fiji Day,Public holiday
Fiji,FJI,11/11/15,Diwali,Public holiday
Fiji,FJI,12/25/15,Christmas Day,Public holiday
Fiji,FJI,12/26/15,Boxing Day,Public holiday
Fiji,FJI,12/28/15,Boxing Day Holiday,Public holiday
Fiji,FJI,1/1/16,New Year,Public holiday
Fiji,FJI,3/25/16,Good Friday,Public holiday
Fiji,FJI,3/26/16,Holy Saturday,Public holiday
Fiji,FJI,3/28/16,Easter Monday,Public holiday
Fiji,FJI,6/26/16,National Sports Day,Public holiday
Fiji,FJI,8/22/16,First Gold Medal Special Holiday,Public holiday
Fiji,FJI,9/7/16,Constitution Day,Public holiday
Fiji,FJI,10/10/16,Fiji Day,Public holiday
Fiji,FJI,10/27/16,Diwali,Public holiday
Fiji,FJI,12/12/16,The Prophet's Birthday,Public holiday
Fiji,FJI,12/25/16,Christmas Day,Public holiday
Fiji,FJI,12/26/16,Boxing Day,Public holiday
Fiji,FJI,12/26/16,Christmas Day observed,Public holiday
Fiji,FJI,12/27/16,Boxing Day observed,Public holiday
Fiji,FJI,1/1/17,New Year,Public holiday
Fiji,FJI,1/2/17,New Year observed,Public holiday
Fiji,FJI,4/14/17,Good Friday,Public holiday
Fiji,FJI,4/15/17,Holy Saturday,Public holiday
Fiji,FJI,4/17/17,Easter Monday,Public holiday
Fiji,FJI,6/26/17,National Sports Day,Public holiday
Fiji,FJI,9/7/17,Constitution Day,Public holiday
Fiji,FJI,10/10/17,Fiji Day,Public holiday
Fiji,FJI,10/16/17,Diwali,Public holiday
Fiji,FJI,12/1/17,The Prophet's Birthday,Public holiday
Fiji,FJI,12/25/17,Christmas Day,Public holiday
Fiji,FJI,12/26/17,Boxing Day,Public holiday
Fiji,FJI,1/1/18,New Year,Public holiday
Fiji,FJI,3/30/18,Good Friday,Public holiday
Fiji,FJI,3/31/18,Holy Saturday,Public holiday
Fiji,FJI,4/2/18,Easter Monday,Public holiday
Fiji,FJI,6/29/18,National Sports Day,Public holiday
Fiji,FJI,9/7/18,Constitution Day,Public holiday
Fiji,FJI,10/10/18,Fiji Day,Public holiday
Fiji,FJI,11/7/18,Diwali,Public holiday
Fiji,FJI,11/14/18,General election,Public holiday
Fiji,FJI,11/19/18,The Prophet's Birthday,Public holiday
Fiji,FJI,12/25/18,Christmas Day,Public holiday
Fiji,FJI,12/26/18,Boxing Day,Public holiday
Fiji,FJI,1/1/19,New Year,Public holiday
Fiji,FJI,4/19/19,Good Friday,Public holiday
Fiji,FJI,4/20/19,Holy Saturday,Public holiday
Fiji,FJI,4/22/19,Easter Monday,Public holiday
Fiji,FJI,9/7/19,Constitution Day,Public holiday
Fiji,FJI,10/10/19,Fiji Day,Public holiday
Fiji,FJI,10/28/19,Diwali,Public holiday
Fiji,FJI,11/11/19,The Prophet's Birthday,Public holiday
Fiji,FJI,12/25/19,Christmas Day,Public holiday
Fiji,FJI,12/26/19,Boxing Day,Public holiday
Falkland-islands,FLK,1/10/10,Margaret Thatcher Day,Observance
Falkland-islands,FLK,8/14/10,Falkland Day,Observance
Falkland-islands,FLK,1/10/11,Margaret Thatcher Day,Observance
Falkland-islands,FLK,8/14/11,Falkland Day,Observance
Falkland-islands,FLK,1/10/12,Margaret Thatcher Day,Observance
Falkland-islands,FLK,8/14/12,Falkland Day,Observance
Falkland-islands,FLK,1/10/13,Margaret Thatcher Day,Observance
Falkland-islands,FLK,8/14/13,Falkland Day,Observance
Falkland-islands,FLK,1/10/14,Margaret Thatcher Day,Observance
Falkland-islands,FLK,8/14/14,Falkland Day,Observance
Falkland-islands,FLK,1/10/15,Margaret Thatcher Day,Observance
Falkland-islands,FLK,8/14/15,Falkland Day,Observance
Falkland-islands,FLK,1/10/16,Margaret Thatcher Day,Observance
Falkland-islands,FLK,8/14/16,Falkland Day,Observance
Falkland-islands,FLK,1/10/17,Margaret Thatcher Day,Observance
Falkland-islands,FLK,8/14/17,Falkland Day,Observance
Falkland-islands,FLK,1/10/18,Margaret Thatcher Day,Observance
Falkland-islands,FLK,8/14/18,Falkland Day,Observance
Falkland-islands,FLK,1/10/19,Margaret Thatcher Day,Observance
Falkland-islands,FLK,8/14/19,Falkland Day,Observance
Falkland-islands,FLK,1/1/10,New Year's Day,Public holiday
Falkland-islands,FLK,4/2/10,Good Friday,Public holiday
Falkland-islands,FLK,4/21/10,Queen's Birthday,Public holiday
Falkland-islands,FLK,6/14/10,Liberation Day,Public holiday
Falkland-islands,FLK,10/4/10,Peat Cutting Monday,Public holiday
Falkland-islands,FLK,12/8/10,Battle Day,Public holiday
Falkland-islands,FLK,12/25/10,Christmas Day,Public holiday
Falkland-islands,FLK,12/26/10,Boxing Day,Public holiday
Falkland-islands,FLK,12/27/10,Boxing Day observed,Public holiday
Falkland-islands,FLK,12/27/10,Christmas Day observed,Public holiday
Falkland-islands,FLK,12/27/10,Christmas Holiday,Public holiday
Falkland-islands,FLK,1/1/11,New Year's Day,Public holiday
Falkland-islands,FLK,1/3/11,New Year's Day observed,Public holiday
Falkland-islands,FLK,4/21/11,Queen's Birthday,Public holiday
Falkland-islands,FLK,4/22/11,Good Friday,Public holiday
Falkland-islands,FLK,6/14/11,Liberation Day,Public holiday
Falkland-islands,FLK,10/3/11,Peat Cutting Monday,Public holiday
Falkland-islands,FLK,12/8/11,Battle Day,Public holiday
Falkland-islands,FLK,12/25/11,Christmas Day,Public holiday
Falkland-islands,FLK,12/26/11,Boxing Day,Public holiday
Falkland-islands,FLK,12/26/11,Christmas Day observed,Public holiday
Falkland-islands,FLK,12/27/11,Christmas Holiday,Public holiday
Falkland-islands,FLK,1/1/12,New Year's Day,Public holiday
Falkland-islands,FLK,1/2/12,New Year's Day observed,Public holiday
Falkland-islands,FLK,4/6/12,Good Friday,Public holiday
Falkland-islands,FLK,4/21/12,Queen's Birthday,Public holiday
Falkland-islands,FLK,4/23/12,Queen's Birthday observed,Public holiday
Falkland-islands,FLK,6/14/12,Liberation Day,Public holiday
Falkland-islands,FLK,10/1/12,Peat Cutting Monday,Public holiday
Falkland-islands,FLK,12/8/12,Battle Day,Public holiday
Falkland-islands,FLK,12/10/12,Battle Day observed,Public holiday
Falkland-islands,FLK,12/25/12,Christmas Day,Public holiday
Falkland-islands,FLK,12/26/12,Boxing Day,Public holiday
Falkland-islands,FLK,12/27/12,Christmas Holiday,Public holiday
Falkland-islands,FLK,1/1/13,New Year's Day,Public holiday
Falkland-islands,FLK,3/29/13,Good Friday,Public holiday
Falkland-islands,FLK,4/21/13,Queen's Birthday,Public holiday
Falkland-islands,FLK,4/22/13,Queen's Birthday observed,Public holiday
Falkland-islands,FLK,6/14/13,Liberation Day,Public holiday
Falkland-islands,FLK,10/7/13,Peat Cutting Monday,Public holiday
Falkland-islands,FLK,12/8/13,Battle Day,Public holiday
Falkland-islands,FLK,12/9/13,Battle Day observed,Public holiday
Falkland-islands,FLK,12/25/13,Christmas Day,Public holiday
Falkland-islands,FLK,12/26/13,Boxing Day,Public holiday
Falkland-islands,FLK,12/27/13,Christmas Holiday,Public holiday
Falkland-islands,FLK,1/1/14,New Year's Day,Public holiday
Falkland-islands,FLK,4/18/14,Good Friday,Public holiday
Falkland-islands,FLK,4/21/14,Queen's Birthday,Public holiday
Falkland-islands,FLK,6/14/14,Liberation Day,Public holiday
Falkland-islands,FLK,6/16/14,Liberation Day observed,Public holiday
Falkland-islands,FLK,10/6/14,Peat Cutting Monday,Public holiday
Falkland-islands,FLK,12/8/14,Battle Day,Public holiday
Falkland-islands,FLK,12/25/14,Christmas Day,Public holiday
Falkland-islands,FLK,12/26/14,Boxing Day,Public holiday
Falkland-islands,FLK,12/27/14,Christmas Holiday,Public holiday
Falkland-islands,FLK,12/29/14,Christmas Holiday observed,Public holiday
Falkland-islands,FLK,1/1/15,New Year's Day,Public holiday
Falkland-islands,FLK,4/3/15,Good Friday,Public holiday
Falkland-islands,FLK,4/21/15,Queen's Birthday,Public holiday
Falkland-islands,FLK,6/14/15,Liberation Day,Public holiday
Falkland-islands,FLK,6/15/15,Liberation Day observed,Public holiday
Falkland-islands,FLK,10/5/15,Peat Cutting Monday,Public holiday
Falkland-islands,FLK,12/8/15,Battle Day,Public holiday
Falkland-islands,FLK,12/25/15,Christmas Day,Public holiday
Falkland-islands,FLK,12/26/15,Boxing Day,Public holiday
Falkland-islands,FLK,12/27/15,Christmas Holiday,Public holiday
Falkland-islands,FLK,12/28/15,Boxing Day observed,Public holiday
Falkland-islands,FLK,12/28/15,Christmas Holiday observed,Public holiday
Falkland-islands,FLK,1/1/16,New Year's Day,Public holiday
Falkland-islands,FLK,3/25/16,Good Friday,Public holiday
Falkland-islands,FLK,4/21/16,Queen's Birthday,Public holiday
Falkland-islands,FLK,6/14/16,Liberation Day,Public holiday
Falkland-islands,FLK,10/3/16,Peat Cutting Monday,Public holiday
Falkland-islands,FLK,12/8/16,Battle Day,Public holiday
Falkland-islands,FLK,12/25/16,Christmas Day,Public holiday
Falkland-islands,FLK,12/26/16,Boxing Day,Public holiday
Falkland-islands,FLK,12/26/16,Christmas Day observed,Public holiday
Falkland-islands,FLK,12/27/16,Christmas Holiday,Public holiday
Falkland-islands,FLK,1/1/17,New Year's Day,Public holiday
Falkland-islands,FLK,1/2/17,New Year's Day observed,Public holiday
Falkland-islands,FLK,4/14/17,Good Friday,Public holiday
Falkland-islands,FLK,4/21/17,Queen's Birthday,Public holiday
Falkland-islands,FLK,6/14/17,Liberation Day,Public holiday
Falkland-islands,FLK,10/2/17,Peat Cutting Monday,Public holiday
Falkland-islands,FLK,12/8/17,Battle Day,Public holiday
Falkland-islands,FLK,12/25/17,Christmas Day,Public holiday
Falkland-islands,FLK,12/26/17,Boxing Day,Public holiday
Falkland-islands,FLK,12/27/17,Christmas Holiday,Public holiday
Falkland-islands,FLK,1/1/18,New Year's Day,Public holiday
Falkland-islands,FLK,3/30/18,Good Friday,Public holiday
Falkland-islands,FLK,4/21/18,Queen's Birthday,Public holiday
Falkland-islands,FLK,4/23/18,Queen's Birthday observed,Public holiday
Falkland-islands,FLK,6/14/18,Liberation Day,Public holiday
Falkland-islands,FLK,10/1/18,Peat Cutting Monday,Public holiday
Falkland-islands,FLK,12/8/18,Battle Day,Public holiday
Falkland-islands,FLK,12/10/18,Battle Day observed,Public holiday
Falkland-islands,FLK,12/25/18,Christmas Day,Public holiday
Falkland-islands,FLK,12/26/18,Boxing Day,Public holiday
Falkland-islands,FLK,12/27/18,Christmas Holiday,Public holiday
Falkland-islands,FLK,1/1/19,New Year's Day,Public holiday
